ID_Compra;ID_Cliente;Idade;Sexo;Estado_Civil;Cidade;Regiao;Renda_Mensal;Tempo_Cliente_Anos;Canal;Produto;Categoria;Quantidade;Valor_Unitario;Desconto_%;Valor_Total;Forma_Pagamento;Cupom;Programa_Fidelidade;Avaliacao;Cancelou;Fraude;Mes;Data_Compra
2675;C0694;53;F;Solteiro;Curitiba;Sul;7269;4;Site;Smartwatch;Wearables;3;1600;10;4320;Cartão;Sim;Não;4;Não;Não;April;24/04/2025
2676;C0629;27;M;Solteiro;Brasília;Centro-Oeste;7797;10;App;Webcam;Informática;2;260;0;520;Boleto;Não;Não;4;Não;Não;September;29/09/2025
2677;C0457;22;F;Divorciado;Brasília;Centro-Oeste;4974;8;Loja;Teclado;Informática;2;220;0;440;Pix;Não;Sim;4;Não;Não;September;27/09/2025
2678;C0603;49;M;Divorciado;Brasília;Centro-Oeste;1975;15;Site;Mouse;Informática;2;120;10;216;Pix;Sim;Não;5;Sim;Não;July;02/07/2025
2679;C0251;52;F;Solteiro;Brasília;Centro-Oeste;4456;10;App;Teclado;Informática;1;220;15;187;Boleto;Sim;Não;5;Não;Não;July;30/07/2025
2680;C0783;37;F;Solteiro;Fortaleza;Nordeste;11541;12;Site;Cadeira Gamer;Móveis;2;1800;0;3600;Pix;Não;Sim;5;Não;Não;April;30/04/2025
2681;C0770;68;F;Divorciado;Manaus;Norte;18892;5;App;Smartphone;Telefonia;2;2800;0;5600;Cartão;Não;Sim;4;Não;Não;January;01/01/2025
2682;C0041;53;F;Divorciado;Manaus;Norte;19762;11;Site;Smartphone;Telefonia;4;2800;0;11200;Cartão;Não;Sim;1;Sim;Não;August;17/08/2025
2683;C0114;25;M;Divorciado;Recife;Nordeste;13139;4;Loja;Impressora;Informática;1;950;0;950;Boleto;Não;Sim;1;Sim;Não;August;19/08/2025
2684;C0003;21;M;Divorciado;Rio de Janeiro;Sudeste;17640;1;Loja;Roteador;Redes;3;480;15;1224;Boleto;Sim;Não;5;Não;Não;August;11/08/2025
2685;C0653;18;F;Divorciado;Manaus;Norte;11259;3;Loja;Headset;Informática;4;380;5;1444;Pix;Sim;Não;5;Não;Não;September;13/09/2025
2686;C0368;32;M;Casado;São Paulo;Sudeste;18432;5;Loja;Monitor;Informática;2;1100;0;2200;Pix;Não;Sim;5;Não;Não;May;07/05/2025
2687;C0125;63;F;Divorciado;São Paulo;Sudeste;1917;13;Loja;Smartwatch;Wearables;2;1600;5;3040;Cartão;Sim;Sim;4;Não;Não;July;02/07/2025
2688;C0522;24;M;Divorciado;Recife;Nordeste;17551;1;Site;Headset;Informática;2;380;10;684;Pix;Sim;Não;4;Não;Não;January;04/01/2025
2689;C0112;36;F;Casado;São Paulo;Sudeste;10618;3;App;Smartwatch;Wearables;2;1600;0;3200;Boleto;Não;Não;3;Não;Não;February;14/02/2025
2690;C0567;53;M;Divorciado;Recife;Nordeste;17646;3;Loja;Mouse;Informática;2;120;20;192;Boleto;Sim;Sim;4;Não;Não;September;29/09/2025
2691;C0423;39;F;Solteiro;Recife;Nordeste;4520;2;App;Notebook;Informática;4;4500;5;17100;Pix;Sim;Não;5;Não;Sim;April;07/04/2025
2692;C0138;59;M;Solteiro;Brasília;Centro-Oeste;3004;0;Site;Webcam;Informática;1;260;10;234;Cartão;Sim;Não;2;Sim;Não;April;28/04/2025
2693;C0577;54;F;Casado;Brasília;Centro-Oeste;16823;13;Loja;Headset;Informática;2;380;0;760;Pix;Não;Sim;4;Não;Não;July;23/07/2025
2694;C0775;45;F;Casado;Belém;Norte;12457;11;Loja;Headset;Informática;4;380;15;1292;Pix;Sim;Sim;4;Não;Não;April;07/04/2025
2695;C0643;29;F;Solteiro;Curitiba;Sul;9106;15;App;Smartwatch;Wearables;3;1600;0;4800;Pix;Não;Sim;5;Não;Não;May;06/05/2025
2696;C0730;45;M;Divorciado;Fortaleza;Nordeste;13145;4;Site;Impressora;Informática;2;950;0;1900;Cartão;Não;Sim;4;Não;Não;May;10/05/2025
2697;C0351;57;M;Solteiro;Manaus;Norte;7288;13;App;Smartphone;Telefonia;4;2800;0;11200;Boleto;Não;Sim;4;Não;Não;May;24/05/2025
2698;C0216;25;M;Casado;São Paulo;Sudeste;17917;13;Loja;SSD 1TB;Armazenamento;1;650;10;585;Cartão;Sim;Sim;3;Não;Não;December;21/12/2025
2699;C0728;68;F;Solteiro;Curitiba;Sul;13638;15;Site;Headset;Informática;2;380;5;722;Boleto;Sim;Sim;5;Não;Não;October;24/10/2025
2700;C0630;39;F;Casado;Belém;Norte;20971;15;App;Cadeira Gamer;Móveis;4;1800;5;6840;Pix;Sim;Sim;5;Não;Não;November;14/11/2025
2701;C0018;49;F;Casado;Fortaleza;Nordeste;20436;5;Loja;Monitor;Informática;2;1100;0;2200;Pix;Não;Sim;5;Não;Não;June;27/06/2025
2702;C0182;50;M;Divorciado;São Paulo;Sudeste;4562;7;Loja;Smartphone;Telefonia;4;2800;5;10640;Pix;Sim;Não;4;Não;Sim;May;07/05/2025
2703;C0081;69;M;Casado;Fortaleza;Nordeste;18618;9;App;Monitor;Informática;2;1100;10;1980;Cartão;Sim;Não;5;Não;Não;August;16/08/2025
2704;C0263;23;M;Divorciado;Curitiba;Sul;11691;0;Site;Headset;Informática;2;380;10;684;Boleto;Sim;Não;4;Não;Não;November;22/11/2025
2705;C0281;23;F;Casado;Curitiba;Sul;18330;10;Site;Smartwatch;Wearables;2;1600;5;3040;Boleto;Sim;Sim;3;Não;Não;January;03/01/2025
2706;C0761;69;M;Divorciado;Manaus;Norte;7538;11;App;Mouse;Informática;1;120;15;102;Boleto;Sim;Sim;5;Não;Não;February;09/02/2025
2707;C0133;30;F;Divorciado;Rio de Janeiro;Sudeste;21348;10;App;Cadeira Gamer;Móveis;4;1800;10;6480;Boleto;Sim;Sim;4;Não;Não;February;26/02/2025
2708;C0285;32;F;Solteiro;São Paulo;Sudeste;15802;12;App;SSD 1TB;Armazenamento;4;650;15;2210;Pix;Sim;Não;5;Não;Não;April;23/04/2025
2709;C0756;67;M;Casado;São Paulo;Sudeste;4072;10;App;SSD 1TB;Armazenamento;3;650;0;1950;Cartão;Não;Sim;4;Não;Não;April;23/04/2025
2710;C0795;29;F;Casado;Belém;Norte;21955;6;Loja;Teclado;Informática;3;220;5;627;Pix;Sim;Sim;5;Não;Não;September;08/09/2025
2711;C0020;29;F;Divorciado;Belém;Norte;21205;4;App;Smartphone;Telefonia;2;2800;0;5600;Pix;Não;Sim;2;Sim;Não;June;02/06/2025
2712;C0217;69;M;Casado;Manaus;Norte;3487;10;App;Headset;Informática;4;380;0;1520;Boleto;Não;Sim;4;Não;Não;February;26/02/2025
2713;C0518;34;M;Casado;Fortaleza;Nordeste;19150;8;App;Monitor;Informática;4;1100;5;4180;Boleto;Sim;Sim;5;Não;Não;January;02/01/2025
2714;C0255;51;F;Casado;São Paulo;Sudeste;14501;13;Loja;Smartphone;Telefonia;3;2800;5;7980;Cartão;Sim;Sim;2;Sim;Não;March;03/03/2025
2715;C0318;53;M;Divorciado;Recife;Nordeste;5063;6;Site;Impressora;Informática;3;950;5;2707,5;Pix;Sim;Sim;4;Não;Não;July;31/07/2025
2716;C0723;55;F;Solteiro;Fortaleza;Nordeste;10541;0;Loja;Impressora;Informática;1;950;10;855;Boleto;Sim;Não;3;Não;Não;October;13/10/2025
2717;C0639;25;M;Divorciado;Belém;Norte;7488;11;App;Impressora;Informática;2;950;0;1900;Cartão;Não;Sim;2;Sim;Não;September;01/09/2025
2718;C0206;54;M;Casado;Brasília;Centro-Oeste;10439;11;Loja;Smartwatch;Wearables;4;1600;10;5760;Cartão;Sim;Não;4;Não;Não;February;05/02/2025
2719;C0752;53;F;Casado;Fortaleza;Nordeste;18524;8;App;Mouse;Informática;3;120;5;342;Cartão;Sim;Sim;4;Não;Não;December;04/12/2025
2720;C0292;49;M;Casado;Belém;Norte;21328;12;App;SSD 1TB;Armazenamento;3;650;0;1950;Pix;Não;Não;4;Não;Não;October;31/10/2025
2721;C0363;38;M;Casado;Brasília;Centro-Oeste;5434;8;Loja;Mouse;Informática;2;120;5;228;Boleto;Sim;Não;4;Não;Não;August;25/08/2025
2722;C0092;35;M;Casado;Fortaleza;Nordeste;4158;6;Loja;SSD 1TB;Armazenamento;4;650;20;2080;Cartão;Sim;Sim;5;Não;Não;May;16/05/2025
2723;C0278;47;M;Divorciado;Manaus;Norte;16988;3;Site;Headset;Informática;3;380;10;1026;Boleto;Sim;Sim;4;Não;Não;March;14/03/2025
2724;C0306;58;M;Casado;Rio de Janeiro;Sudeste;9856;14;App;Notebook;Informática;4;4500;10;16200;Boleto;Sim;Não;4;Não;Não;April;14/04/2025
2725;C0448;54;M;Divorciado;Brasília;Centro-Oeste;7301;9;Loja;Roteador;Redes;2;480;0;960;Boleto;Não;Sim;4;Não;Não;August;18/08/2025
2726;C0580;67;F;Casado;Curitiba;Sul;10633;2;Loja;Mouse;Informática;2;120;15;204;Boleto;Sim;Não;4;Não;Não;January;23/01/2025
2727;C0753;69;F;Solteiro;Brasília;Centro-Oeste;17799;4;Site;Mouse;Informática;4;120;5;456;Pix;Sim;Sim;5;Não;Não;January;16/01/2025
2728;C0045;69;F;Solteiro;Brasília;Centro-Oeste;9032;6;App;Teclado;Informática;4;220;0;880;Pix;Não;Não;4;Não;Não;August;07/08/2025
2729;C0264;65;M;Solteiro;Recife;Nordeste;19470;8;App;Headset;Informática;4;380;20;1216;Boleto;Sim;Sim;3;Não;Não;January;13/01/2025
2730;C0491;23;M;Casado;Brasília;Centro-Oeste;18383;5;Site;SSD 1TB;Armazenamento;1;650;10;585;Boleto;Sim;Não;4;Não;Não;December;01/12/2025
2731;C0408;68;M;Casado;Belém;Norte;13951;8;Loja;Webcam;Informática;1;260;10;234;Cartão;Sim;Sim;2;Sim;Não;February;01/02/2025
2732;C0731;64;M;Solteiro;São Paulo;Sudeste;13778;10;App;Monitor;Informática;3;1100;10;2970;Boleto;Sim;Sim;4;Não;Não;February;06/02/2025
2733;C0519;44;M;Casado;Curitiba;Sul;20919;2;Loja;Smartphone;Telefonia;4;2800;5;10640;Pix;Sim;Não;5;Não;Não;December;06/12/2025
2734;C0272;37;F;Casado;São Paulo;Sudeste;21846;2;App;SSD 1TB;Armazenamento;4;650;0;2600;Pix;Não;Não;4;Não;Não;April;06/04/2025
2735;C0045;62;F;Divorciado;Manaus;Norte;21747;15;App;Headset;Informática;1;380;15;323;Boleto;Sim;Sim;4;Não;Não;September;03/09/2025
2736;C0278;37;M;Divorciado;Manaus;Norte;6882;6;App;Notebook;Informática;3;4500;0;13500;Boleto;Não;Não;4;Não;Não;September;11/09/2025
2737;C0264;49;M;Solteiro;Recife;Nordeste;6752;12;App;Notebook;Informática;4;4500;10;16200;Boleto;Sim;Sim;4;Não;Não;March;03/03/2025
2738;C0562;33;M;Divorciado;São Paulo;Sudeste;9178;11;Loja;Monitor;Informática;2;1100;5;2090;Pix;Sim;Não;2;Sim;Não;September;10/09/2025
2739;C0440;68;M;Casado;Belém;Norte;20798;13;Loja;Notebook;Informática;1;4500;0;4500;Cartão;Não;Não;4;Não;Não;May;04/05/2025
2740;C0008;30;F;Divorciado;Manaus;Norte;15147;3;Site;Headset;Informática;3;380;0;1140;Cartão;Não;Sim;2;Sim;Não;September;03/09/2025
2741;C0198;66;M;Solteiro;Manaus;Norte;17646;5;Site;Notebook;Informática;1;4500;0;4500;Pix;Não;Não;4;Não;Não;November;18/11/2025
2742;C0585;62;F;Casado;Manaus;Norte;20498;15;App;Mouse;Informática;1;120;0;120;Boleto;Não;Sim;3;Não;Não;February;19/02/2025
2743;C0232;61;F;Casado;Rio de Janeiro;Sudeste;16351;15;App;Mouse;Informática;3;120;15;306;Cartão;Sim;Sim;3;Não;Não;August;11/08/2025
2744;C0611;23;F;Divorciado;São Paulo;Sudeste;21395;5;Site;Monitor;Informática;1;1100;0;1100;Boleto;Não;Sim;5;Não;Não;April;24/04/2025
2745;C0505;57;F;Solteiro;Rio de Janeiro;Sudeste;7681;0;App;Smartphone;Telefonia;3;2800;20;6720;Boleto;Sim;Não;4;Não;Não;April;16/04/2025
2746;C0725;69;M;Divorciado;Recife;Nordeste;7625;3;Loja;SSD 1TB;Armazenamento;3;650;0;1950;Cartão;Não;Sim;2;Sim;Não;August;07/08/2025
2747;C0385;61;F;Casado;São Paulo;Sudeste;12590;5;Loja;SSD 1TB;Armazenamento;3;650;0;1950;Boleto;Não;Sim;5;Não;Não;January;03/01/2025
2748;C0111;28;F;Casado;Belém;Norte;5788;8;Loja;Monitor;Informática;2;1100;10;1980;Boleto;Sim;Sim;4;Não;Não;January;22/01/2025
2749;C0781;38;M;Divorciado;Recife;Nordeste;16630;10;App;SSD 1TB;Armazenamento;2;650;0;1300;Boleto;Não;Não;5;Não;Não;February;12/02/2025
2750;C0735;31;F;Divorciado;Belém;Norte;5785;8;App;Monitor;Informática;2;1100;5;2090;Pix;Sim;Sim;5;Não;Não;November;08/11/2025
2751;C0694;43;F;Divorciado;Belém;Norte;18347;9;Site;Webcam;Informática;3;260;15;663;Cartão;Sim;Não;4;Não;Não;January;01/01/2025
2752;C0654;58;F;Divorciado;Belém;Norte;15738;10;App;Notebook;Informática;1;4500;0;4500;Boleto;Não;Sim;5;Não;Não;October;03/10/2025
2753;C0029;38;M;Casado;Brasília;Centro-Oeste;5501;13;Site;Roteador;Redes;2;480;0;960;Cartão;Não;Não;4;Não;Não;June;16/06/2025
2754;C0244;61;F;Divorciado;Belém;Norte;3615;12;Loja;Monitor;Informática;3;1100;15;2805;Pix;Sim;Sim;1;Sim;Não;June;15/06/2025
2755;C0110;61;M;Solteiro;Belém;Norte;12593;14;Loja;Mouse;Informática;2;120;0;240;Pix;Não;Sim;5;Não;Não;August;27/08/2025
2756;C0291;35;F;Divorciado;Manaus;Norte;21429;8;App;Headset;Informática;2;380;15;646;Pix;Sim;Sim;4;Não;Não;July;18/07/2025
2757;C0048;36;M;Solteiro;Brasília;Centro-Oeste;6857;7;Site;Smartwatch;Wearables;4;1600;0;6400;Pix;Não;Sim;3;Não;Não;April;11/04/2025
2758;C0631;33;M;Casado;Manaus;Norte;5350;13;Site;Headset;Informática;2;380;0;760;Cartão;Não;Sim;4;Não;Não;February;10/02/2025
2759;C0459;65;F;Solteiro;Curitiba;Sul;3095;3;App;Mouse;Informática;1;120;0;120;Pix;Não;Sim;3;Não;Não;July;06/07/2025
2760;C0457;45;M;Solteiro;São Paulo;Sudeste;19787;7;Loja;Smartphone;Telefonia;3;2800;0;8400;Pix;Não;Sim;4;Não;Não;November;06/11/2025
2761;C0041;40;F;Divorciado;Manaus;Norte;19104;15;App;Headset;Informática;1;380;5;361;Cartão;Sim;Sim;3;Não;Não;April;20/04/2025
2762;C0085;53;F;Casado;São Paulo;Sudeste;18917;1;Loja;SSD 1TB;Armazenamento;1;650;10;585;Boleto;Sim;Não;5;Não;Não;June;09/06/2025
2763;C0410;19;M;Solteiro;Belém;Norte;21871;14;Site;Notebook;Informática;1;4500;0;4500;Boleto;Não;Não;4;Não;Não;August;17/08/2025
2764;C0070;33;F;Divorciado;Belém;Norte;4760;2;Loja;Mouse;Informática;4;120;0;480;Pix;Não;Não;4;Não;Não;June;05/06/2025
2765;C0429;68;F;Casado;Recife;Nordeste;4561;5;Loja;Mouse;Informática;4;120;0;480;Cartão;Não;Sim;5;Não;Não;January;07/01/2025
2766;C0512;34;F;Casado;São Paulo;Sudeste;17422;3;Site;Monitor;Informática;1;1100;0;1100;Boleto;Não;Sim;3;Não;Não;July;14/07/2025
2767;C0579;30;F;Divorciado;Rio de Janeiro;Sudeste;13803;4;Site;Notebook;Informática;2;4500;5;8550;Boleto;Sim;Não;4;Não;Não;January;25/01/2025
2768;C0680;24;M;Divorciado;Belém;Norte;18256;1;App;Headset;Informática;2;380;15;646;Pix;Sim;Não;2;Sim;Não;January;06/01/2025
2769;C0461;52;M;Solteiro;Manaus;Norte;3988;11;Site;Mouse;Informática;2;120;20;192;Boleto;Sim;Não;5;Não;Não;November;18/11/2025
2770;C0052;59;F;Divorciado;Manaus;Norte;21963;2;Loja;Headset;Informática;3;380;0;1140;Boleto;Não;Não;5;Não;Não;April;02/04/2025
2771;C0221;63;F;Casado;Fortaleza;Nordeste;13789;0;Site;Webcam;Informática;3;260;10;702;Cartão;Sim;Não;3;Não;Não;December;10/12/2025
2772;C0224;62;M;Solteiro;Recife;Nordeste;8443;12;Site;SSD 1TB;Armazenamento;2;650;10;1170;Pix;Sim;Sim;3;Não;Não;June;09/06/2025
2773;C0206;20;F;Solteiro;Recife;Nordeste;8590;4;Site;Headset;Informática;2;380;0;760;Boleto;Não;Não;5;Não;Não;February;07/02/2025
2774;C0313;24;M;Divorciado;Curitiba;Sul;19213;15;Loja;Smartwatch;Wearables;2;1600;10;2880;Boleto;Sim;Sim;5;Não;Não;June;08/06/2025
2775;C0569;27;F;Casado;Rio de Janeiro;Sudeste;16536;14;Site;Monitor;Informática;2;1100;0;2200;Boleto;Não;Sim;5;Não;Não;February;27/02/2025
2776;C0474;27;M;Casado;Manaus;Norte;9613;1;Loja;Smartphone;Telefonia;2;2800;10;5040;Boleto;Sim;Não;3;Não;Não;September;07/09/2025
2777;C0630;47;F;Divorciado;Brasília;Centro-Oeste;9481;3;App;Smartphone;Telefonia;1;2800;0;2800;Cartão;Não;Sim;3;Não;Não;February;16/02/2025
2778;C0446;28;M;Casado;São Paulo;Sudeste;12990;0;Loja;Smartwatch;Wearables;4;1600;10;5760;Pix;Sim;Não;5;Não;Não;September;11/09/2025
2779;C0711;60;M;Casado;Manaus;Norte;15710;11;Loja;Headset;Informática;2;380;5;722;Pix;Sim;Sim;5;Não;Não;October;12/10/2025
2780;C0388;53;F;Casado;Rio de Janeiro;Sudeste;12922;5;App;SSD 1TB;Armazenamento;2;650;0;1300;Cartão;Não;Não;4;Não;Não;May;12/05/2025
2781;C0291;61;M;Divorciado;Curitiba;Sul;5499;7;Site;Monitor;Informática;1;1100;5;1045;Boleto;Sim;Sim;5;Não;Não;December;27/12/2025
2782;C0785;21;M;Casado;Brasília;Centro-Oeste;19545;10;Loja;Smartwatch;Wearables;1;1600;0;1600;Pix;Não;Sim;3;Não;Não;June;18/06/2025
2783;C0776;57;F;Solteiro;Manaus;Norte;2662;13;Site;Headset;Informática;1;380;0;380;Boleto;Não;Sim;5;Não;Não;March;09/03/2025
2784;C0670;53;F;Casado;Belém;Norte;14433;15;Loja;Impressora;Informática;3;950;0;2850;Pix;Não;Sim;2;Sim;Não;December;29/12/2025
2785;C0430;62;M;Casado;Rio de Janeiro;Sudeste;18553;13;App;Notebook;Informática;2;4500;10;8100;Boleto;Sim;Sim;4;Não;Não;June;13/06/2025
2786;C0009;70;F;Divorciado;Curitiba;Sul;17571;13;Site;Headset;Informática;1;380;5;361;Cartão;Sim;Não;4;Não;Não;February;06/02/2025
2787;C0637;60;F;Divorciado;Curitiba;Sul;10494;13;Loja;Cadeira Gamer;Móveis;1;1800;5;1710;Cartão;Sim;Não;3;Não;Não;May;28/05/2025
2788;C0037;49;M;Divorciado;Curitiba;Sul;10467;1;Site;Impressora;Informática;1;950;10;855;Boleto;Sim;Não;5;Não;Não;April;13/04/2025
2789;C0717;50;F;Casado;Fortaleza;Nordeste;13608;10;Site;Impressora;Informática;4;950;0;3800;Cartão;Não;Sim;3;Não;Não;June;25/06/2025
2790;C0317;59;F;Solteiro;Belém;Norte;15441;12;Site;Teclado;Informática;3;220;5;627;Pix;Sim;Sim;5;Não;Não;November;25/11/2025
2791;C0516;34;M;Divorciado;Curitiba;Sul;18382;3;Loja;Cadeira Gamer;Móveis;3;1800;0;5400;Pix;Não;Sim;5;Não;Não;December;02/12/2025
2792;C0318;25;F;Casado;Fortaleza;Nordeste;11947;8;Loja;Smartwatch;Wearables;1;1600;0;1600;Pix;Não;Sim;4;Não;Não;March;04/03/2025
2793;C0603;34;M;Divorciado;Recife;Nordeste;21563;15;App;Headset;Informática;4;380;5;1444;Boleto;Sim;Sim;3;Não;Não;January;17/01/2025
2794;C0692;47;M;Casado;São Paulo;Sudeste;10462;11;Loja;SSD 1TB;Armazenamento;2;650;0;1300;Boleto;Não;Sim;5;Não;Não;April;05/04/2025
2795;C0147;26;M;Casado;São Paulo;Sudeste;8322;8;Site;Smartphone;Telefonia;2;2800;0;5600;Pix;Não;Sim;5;Não;Não;September;13/09/2025
2796;C0291;35;M;Solteiro;Brasília;Centro-Oeste;14564;12;App;SSD 1TB;Armazenamento;4;650;10;2340;Pix;Sim;Sim;5;Não;Não;September;24/09/2025
2797;C0768;26;F;Casado;Curitiba;Sul;16372;9;Site;Impressora;Informática;4;950;10;3420;Pix;Sim;Sim;5;Não;Não;March;13/03/2025
2798;C0761;58;F;Casado;Recife;Nordeste;7301;4;Loja;Cadeira Gamer;Móveis;3;1800;0;5400;Cartão;Não;Sim;5;Não;Não;April;01/04/2025
2799;C0430;28;M;Divorciado;Fortaleza;Nordeste;15858;2;Site;Webcam;Informática;4;260;10;936;Boleto;Sim;Não;5;Não;Não;April;15/04/2025
2800;C0292;25;M;Divorciado;Belém;Norte;3490;5;Loja;Mouse;Informática;1;120;0;120;Pix;Não;Sim;3;Não;Não;May;13/05/2025
2801;C0696;23;F;Solteiro;São Paulo;Sudeste;18338;3;Loja;Smartphone;Telefonia;3;2800;10;7560;Boleto;Sim;Sim;5;Não;Não;April;18/04/2025
2802;C0791;21;F;Divorciado;Fortaleza;Nordeste;3268;9;App;Mouse;Informática;2;120;10;216;Cartão;Sim;Não;5;Não;Não;February;15/02/2025
2803;C0123;48;F;Divorciado;Rio de Janeiro;Sudeste;15682;7;Loja;Webcam;Informática;3;260;10;702;Cartão;Sim;Sim;4;Não;Não;January;07/01/2025
2804;C0758;40;M;Casado;Belém;Norte;14994;13;App;Teclado;Informática;4;220;15;748;Cartão;Sim;Sim;3;Não;Não;February;20/02/2025
2805;C0565;27;M;Solteiro;Brasília;Centro-Oeste;8523;13;Site;Cadeira Gamer;Móveis;1;1800;0;1800;Cartão;Não;Sim;4;Não;Não;December;13/12/2025
2806;C0249;64;M;Solteiro;São Paulo;Sudeste;14727;5;Loja;SSD 1TB;Armazenamento;4;650;0;2600;Cartão;Não;Não;3;Não;Não;June;30/06/2025
2807;C0362;32;F;Casado;Manaus;Norte;20977;2;App;Mouse;Informática;4;120;0;480;Pix;Não;Não;4;Não;Não;December;31/12/2025
2808;C0415;62;M;Solteiro;Belém;Norte;18852;1;Site;Cadeira Gamer;Móveis;3;1800;10;4860;Pix;Sim;Não;4;Não;Não;April;08/04/2025
2809;C0152;23;M;Casado;Belém;Norte;19091;0;App;Cadeira Gamer;Móveis;2;1800;10;3240;Cartão;Sim;Não;4;Não;Não;January;24/01/2025
2810;C0346;46;F;Divorciado;Rio de Janeiro;Sudeste;9604;0;App;Cadeira Gamer;Móveis;2;1800;10;3240;Pix;Sim;Não;4;Não;Não;January;23/01/2025
2811;C0273;20;F;Casado;Recife;Nordeste;20999;11;Loja;Webcam;Informática;1;260;0;260;Cartão;Não;Sim;4;Não;Não;May;26/05/2025
2812;C0261;36;M;Solteiro;Recife;Nordeste;12987;4;Site;Smartphone;Telefonia;2;2800;0;5600;Pix;Não;Não;5;Não;Não;January;07/01/2025
2813;C0417;69;F;Solteiro;Rio de Janeiro;Sudeste;21337;5;Site;Teclado;Informática;1;220;0;220;Pix;Não;Sim;3;Não;Não;May;31/05/2025
2814;C0437;35;F;Casado;Rio de Janeiro;Sudeste;8990;12;App;SSD 1TB;Armazenamento;4;650;5;2470;Boleto;Sim;Sim;3;Não;Não;March;08/03/2025
2815;C0672;19;M;Casado;São Paulo;Sudeste;11357;2;Site;Smartwatch;Wearables;2;1600;0;3200;Boleto;Não;Não;5;Não;Não;July;22/07/2025
2816;C0647;70;M;Casado;Manaus;Norte;7449;11;App;Smartphone;Telefonia;4;2800;0;11200;Cartão;Não;Não;4;Não;Não;January;23/01/2025
2817;C0724;67;M;Casado;Fortaleza;Nordeste;3817;10;Loja;Smartwatch;Wearables;1;1600;0;1600;Cartão;Não;Sim;5;Não;Não;February;13/02/2025
2818;C0110;35;F;Divorciado;Manaus;Norte;19983;6;App;Notebook;Informática;1;4500;10;4050;Pix;Sim;Sim;5;Não;Não;September;30/09/2025
2819;C0290;31;F;Solteiro;Fortaleza;Nordeste;2963;13;Loja;Mouse;Informática;4;120;10;432;Cartão;Sim;Sim;3;Não;Não;January;05/01/2025
2820;C0375;32;F;Casado;Belém;Norte;12867;11;Loja;Cadeira Gamer;Móveis;3;1800;0;5400;Boleto;Não;Sim;5;Não;Não;May;21/05/2025
2821;C0236;40;M;Casado;São Paulo;Sudeste;20758;15;App;Monitor;Informática;4;1100;0;4400;Pix;Não;Sim;4;Não;Não;November;19/11/2025
2822;C0354;26;M;Casado;São Paulo;Sudeste;7124;13;App;SSD 1TB;Armazenamento;1;650;0;650;Boleto;Não;Sim;4;Não;Não;November;18/11/2025
2823;C0729;22;F;Solteiro;Rio de Janeiro;Sudeste;18014;15;Site;Smartwatch;Wearables;3;1600;10;4320;Cartão;Sim;Sim;4;Não;Não;November;06/11/2025
2824;C0539;26;M;Solteiro;Brasília;Centro-Oeste;9988;15;Site;Webcam;Informática;1;260;15;221;Boleto;Sim;Não;5;Não;Não;September;16/09/2025
2825;C0016;24;M;Solteiro;Fortaleza;Nordeste;2750;13;App;SSD 1TB;Armazenamento;4;650;0;2600;Pix;Não;Sim;5;Não;Não;March;02/03/2025
2826;C0328;67;F;Solteiro;Rio de Janeiro;Sudeste;19398;8;App;SSD 1TB;Armazenamento;3;650;10;1755;Cartão;Sim;Sim;5;Não;Não;December;02/12/2025
2827;C0395;68;M;Divorciado;Rio de Janeiro;Sudeste;19597;13;Site;Smartphone;Telefonia;2;2800;0;5600;Pix;Não;Não;3;Não;Não;December;29/12/2025
2828;C0797;24;F;Divorciado;Fortaleza;Nordeste;10379;14;Loja;Notebook;Informática;1;4500;20;3600;Boleto;Sim;Sim;5;Não;Não;March;22/03/2025
2829;C0580;64;M;Solteiro;São Paulo;Sudeste;20038;1;Site;Smartphone;Telefonia;1;2800;10;2520;Cartão;Sim;Não;5;Não;Não;May;05/05/2025
2830;C0315;55;M;Divorciado;Curitiba;Sul;16645;11;Loja;Webcam;Informática;4;260;0;1040;Cartão;Não;Sim;1;Sim;Não;April;16/04/2025
2831;C0220;28;M;Solteiro;Manaus;Norte;12378;0;Loja;Smartphone;Telefonia;1;2800;10;2520;Boleto;Sim;Não;4;Não;Não;January;29/01/2025
2832;C0392;47;M;Casado;Fortaleza;Nordeste;11589;10;App;Roteador;Redes;4;480;15;1632;Cartão;Sim;Sim;3;Não;Não;January;18/01/2025
2833;C0795;31;M;Solteiro;São Paulo;Sudeste;21619;8;Loja;Monitor;Informática;1;1100;15;935;Pix;Sim;Não;5;Não;Não;April;12/04/2025
2834;C0117;28;M;Casado;Recife;Nordeste;11925;4;App;Notebook;Informática;2;4500;0;9000;Cartão;Não;Sim;5;Não;Não;February;25/02/2025
2835;C0325;62;F;Casado;Curitiba;Sul;7901;13;Site;Smartwatch;Wearables;2;1600;10;2880;Boleto;Sim;Sim;5;Não;Não;September;18/09/2025
2836;C0506;44;F;Solteiro;Brasília;Centro-Oeste;2385;13;Loja;Roteador;Redes;2;480;0;960;Boleto;Não;Sim;5;Não;Não;October;01/10/2025
2837;C0671;49;M;Divorciado;Fortaleza;Nordeste;6443;3;Loja;Impressora;Informática;1;950;5;902,5;Boleto;Sim;Sim;5;Não;Não;October;05/10/2025
2838;C0582;64;M;Solteiro;Brasília;Centro-Oeste;2135;5;App;Notebook;Informática;4;4500;15;15300;Boleto;Sim;Sim;4;Não;Não;July;16/07/2025
